id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
493219,园艺,2020,617,2.0,10504,农学,植物生产类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0901'],90.0,29485
493985,地理信息科学,2020,617,2.0,10504,理学,地理科学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0705'],84.64285714285714,29485
494752,农业工程类,2020,617,2.0,10504,工学,农业工程类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0828'],83.0,29485
495520,食品科学与工程类,2020,617,2.0,10504,工学,食品科学与工程类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0832'],90.0,29485
496289,公共管理类,2020,617,2.0,10504,管理学,公共管理类,湖北省武汉市,湖北省,武汉市,420100,70.55,['1204'],86.0,29485
497059,园林,2020,616,2.0,10504,农学,林学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0907'],70.0,30260
497830,设施农业科学与工程,2020,616,2.0,10504,农学,植物生产类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0901'],90.0,30260
498602,社会学类,2020,616,2.0,10504,法学,社会学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0303'],84.64285714285714,30260
499375,林学,2020,615,2.0,10504,农学,林学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0907'],70.0,31039
500149,动物科学,2020,615,2.0,10504,农学,动物生产类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0905'],96.0,31039
500924,植物生产类,2020,615,2.0,10504,农学,植物生产类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0901'],90.0,31039
501700,水产类,2020,615,2.0,10504,农学,水产类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0908'],86.0,31039
502477,市场营销,2020,599,2.0,10504,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100,70.55,['1202'],73.0,45122
503255,经济学类,2020,612,1.0,10504,经济学,经济学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0201'],84.64285714285714,2903
504034,社会学类,2020,607,1.0,10504,法学,社会学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0303'],84.64285714285714,3712
504814,广告学,2020,606,1.0,10504,文学,新闻传播学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0503'],84.64285714285714,3880
505595,工商管理类,2020,605,1.0,10504,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100,70.55,['1202'],73.0,4047
506377,公共管理类,2020,604,1.0,10504,管理学,公共管理类,湖北省武汉市,湖北省,武汉市,420100,70.55,['1204'],86.0,4240
507160,外国语言文学类,2020,603,1.0,10504,文学,外国语言文学类,湖北省武汉市,湖北省,武汉市,420100,70.55,['0502'],84.64285714285714,4444
507944,市场营销,2020,557,1.0,10504,管理学,工商管理类,湖北省武汉市,湖北省,武汉市,420100,70.55,['1202'],73.0,21554
508729,计算机类,2020,625,2.0,10657,工学,计算机类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0812'],76.0,23684
509515,机械设计制造及其自动化,2020,623,2.0,10657,工学,机械类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0802'],80.0,25056
510302,电子信息类,2020,623,2.0,10657,工学,电子信息类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,"['0809', '0810']",73.9070652173913,25056
511090,电气类,2020,622,2.0,10657,工学,电气类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0808'],74.8141304347826,25751
511879,电气类,2020,622,2.0,10657,工学,电气类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0808'],74.8141304347826,25751
512669,土木类,2020,621,2.0,10657,工学,土木类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0814'],73.0,26493
513460,测绘工程,2020,621,2.0,10657,工学,测绘类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0816'],74.8141304347826,26493
514252,材料类,2020,620,2.0,10657,工学,材料类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0805'],76.0,27221
515045,冶金工程,2020,620,2.0,10657,工学,材料类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0806'],70.0,27221
515839,农业机械化及其自动化,2020,620,2.0,10657,工学,农业工程类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0828'],74.8141304347826,27221
516634,安全工程,2020,620,2.0,10657,工学,安全科学与工程类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0837'],74.8141304347826,27221
517430,生物科学类,2020,619,2.0,10657,理学,生物科学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0710'],80.0,27959
518227,地质类,2020,619,2.0,10657,工学,地质类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0818'],74.8141304347826,27959
519025,食品科学与工程类,2020,619,2.0,10657,工学,食品科学与工程类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0832'],74.8141304347826,27959
519824,植物生产类,2020,619,2.0,10657,农学,植物生产类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0901'],74.8141304347826,27959
520624,农业资源与环境,2020,619,2.0,10657,农学,自然保护与环境生态类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0903'],74.8141304347826,27959
521425,林学类,2020,619,2.0,10657,农学,林学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0907'],73.0,27959
522227,工程管理,2020,619,2.0,10657,管理学,管理科学与工程类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['1201'],74.8141304347826,27959
523030,金融学,2020,576,2.0,10657,经济学,金融学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0202'],70.0,69982
523834,英语,2020,575,2.0,10657,文学,外国语言文学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0502'],74.8141304347826,71135
524639,旅游管理,2020,571,2.0,10657,管理学,旅游管理类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['1209'],74.8141304347826,75906
525445,法学,2020,605,1.0,10657,法学,法学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0301'],76.0,4047
526252,工商管理类,2020,603,1.0,10657,管理学,工商管理类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['1202'],74.8141304347826,4444
527060,英语,2020,602,1.0,10657,文学,外国语言文学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0502'],74.8141304347826,4631
527869,经济与贸易类,2020,602,1.0,10657,经济学,经济与贸易类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0202'],70.0,4631
528679,汉语言文学,2020,602,1.0,10657,文学,中国语言文学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0501'],74.8141304347826,4631
529490,财政学类,2020,602,1.0,10657,经济学,财政学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0202'],70.0,4631
530302,日语,2020,601,1.0,10657,文学,外国语言文学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0502'],74.8141304347826,4835
531115,旅游管理,2020,570,1.0,10657,管理学,旅游管理类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['1209'],74.8141304347826,15089
531929,金融学,2020,567,1.0,10657,经济学,金融学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0202'],70.0,16461
532744,英语,2020,566,1.0,10657,文学,外国语言文学类,贵州省贵阳市,贵州省,贵阳市,520100,45.92,['0502'],74.8141304347826,16955
533560,计算机类,2020,636,2.0,10336,工学,计算机类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0812'],86.0,16698
534377,信息安全,2020,635,2.0,10336,工学,计算机类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0812'],86.0,17277
535195,数学类,2020,635,2.0,10336,理学,数学类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0701'],79.75,17277
536014,智能制造工程,2020,634,2.0,10336,工学,机械类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0802'],76.0,17857
536834,通信工程,2020,632,2.0,10336,工学,电子信息类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0810'],73.0,19083
537655,电子信息类,2020,632,2.0,10336,工学,电子信息类,浙江省杭州市,浙江省,杭州市,330100,77.27,"['0809', '0810']",79.5,19083
538477,光电信息科学与工程,2020,630,2.0,10336,工学,电子信息类,浙江省杭州市,浙江省,杭州市,330100,77.27,"['0809', '0810']",79.5,20308
539300,传播学,2020,629,2.0,10336,文学,新闻传播学类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0503'],79.75,20922
540124,测控技术与仪器,2020,629,2.0,10336,工学,仪器类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0804'],79.75,20922
540949,自动化,2020,629,2.0,10336,工学,自动化类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0811'],86.0,20922
541775,电气工程及其自动化,2020,629,2.0,10336,工学,电气类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0808'],79.75,20922
542602,医学信息工程,2020,629,2.0,10336,工学,电子信息类,浙江省杭州市,浙江省,杭州市,330100,77.27,"['0809', '0810']",79.5,20922
543430,材料科学与工程,2020,629,2.0,10336,工学,材料类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0805'],79.75,20922
544259,机械类,2020,628,2.0,10336,工学,机械类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0802'],76.0,21581
545089,工业工程,2020,626,2.0,10336,管理学,工业工程类,浙江省杭州市,浙江省,杭州市,330100,77.27,['1207'],79.75,22973
545920,计算机科学与技术（中外合作办学）,2020,623,2.0,10336,工学,计算机类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0812'],86.0,25056
546752,自动化（中外合作办学）,2020,621,2.0,10336,工学,自动化类,浙江省杭州市,浙江省,杭州市,330100,77.27,['0811'],86.0,26493
547585,财务管理,2020,594,1.0,10385,管理学,工商管理类,福建省泉州市,福建省,泉州市,350500,45.93,['1202'],83.0,6558
548419,法学,2020,594,1.0,10385,法学,法学类,福建省泉州市,福建省,泉州市,350500,45.93,['0301'],76.0,6558
549254,工商管理类,2020,594,1.0,10385,管理学,工商管理类,福建省泉州市,福建省,泉州市,350500,45.93,['1202'],83.0,6558
550090,公共管理类,2020,563,1.0,10385,管理学,公共管理类,福建省泉州市,福建省,泉州市,350500,45.93,['1204'],75.6304347826087,18448
550927,汉语国际教育,2020,564,1.0,10385,文学,中国语言文学类,福建省泉州市,福建省,泉州市,350500,45.93,['0501'],73.0,17959
551765,经济学类,2020,596,1.0,10385,经济学,经济学类,福建省泉州市,福建省,泉州市,350500,45.93,['0201'],75.6304347826087,6006
552604,社会学,2020,557,1.0,10385,法学,社会学类,福建省泉州市,福建省,泉州市,350500,45.93,['0303'],75.6304347826087,21554
553444,新闻传播学类,2020,582,1.0,10385,文学,新闻传播学类,福建省泉州市,福建省,泉州市,350500,45.93,['0503'],75.6304347826087,10223
554285,英语,2020,588,1.0,10385,文学,外国语言文学类,福建省泉州市,福建省,泉州市,350500,45.93,['0502'],75.6304347826087,8305
555127,中国语言文学类,2020,593,1.0,10385,文学,中国语言文学类,福建省泉州市,福建省,泉州市,350500,45.93,['0501'],73.0,6823
555970,车辆工程,2020,595,2.0,10385,工学,机械类,福建省泉州市,福建省,泉州市,350500,45.93,['0802'],80.0,49113
556814,城乡规划,2020,598,2.0,10385,工学,建筑类,福建省泉州市,福建省,泉州市,350500,45.93,['0813'],76.0,46111
