,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2
2767,3955394,哲学,2020,594,1,10126,哲学,哲学类
2768,3958135,法学,2020,596,1,10126,法学,法学类
2769,3960877,政治学与行政学,2020,594,1,10126,法学,政治学类
2770,3963620,汉语言文学,2020,598,1,10126,文学,中国语言文学类
2771,3966364,英语,2020,597,1,10126,文学,外国语言文学类
2772,3969109,俄语,2020,593,1,10126,文学,外国语言文学类
2773,3971855,日语,2020,593,1,10126,文学,外国语言文学类
2774,3974602,新闻学,2020,594,1,10126,文学,新闻传播学类
2775,3977350,网络与新媒体,2020,596,1,10126,文学,新闻传播学类
2776,3980099,历史学,2020,596,1,10126,历史学,历史学类
2777,3982849,材料类,2020,652,2,10141,工学,材料类
2778,3985600,车辆工程（英语强化）,2020,655,2,10141,工学,机械类
2779,3988352,船舶与海洋工程,2020,651,2,10141,工学,海洋工程类
2780,3991105,电子科学与技术【含电子科学与技术、集成电路设计与集成系统】,2020,655,2,10141,工学,电子信息类
2781,3993859,电子信息类（创新班）,2020,663,2,10141,工学,电子信息类
2782,3996614,电子信息类（电信、自动化与计算机工科实验班）,2020,656,2,10141,工学,"计算机类,电子信息类,自动化类"
2783,3999370,工程力学（钱令希力学创新班）,2020,660,2,10141,工学,力学类
2784,4002127,工程力学【含工程力学、飞行器设计与工程】,2020,655,2,10141,工学,"航空航天类,力学类"
2785,4004885,工商管理类（经济管理实验班）,2020,651,2,10141,管理学,工商管理类
2786,4007644,光电信息科学与工程【含光电信息科学与工程、测控技术与仪器】,2020,655,2,10141,工学,电子信息类
2787,4010404,过程装备与控制工程【含过程装备与控制工程、安全工程】,2020,651,2,10141,工学,"安全科学与工程类,机械类"
2788,4013165,化工与制药类（创新班）,2020,656,2,10141,工学,化工与制药类
2789,4015927,化工与制药类（化工、制药与新材料工科实验班）,2020,651,2,10141,工学,化工与制药类
2790,4018690,环境科学与工程类,2020,653,2,10141,工学,环境科学与工程类
2791,4021454,机械设计制造及其自动化,2020,655,2,10141,工学,机械类
2792,4024219,机械设计制造及其自动化（创新班）,2020,656,2,10141,工学,机械类
2793,4026985,机械设计制造及其自动化（日语强化）,2020,654,2,10141,工学,机械类
2794,4029752,建筑类,2020,653,2,10141,工学,建筑类
2795,4032520,金属材料工程（日语强化）,2020,652,2,10141,工学,材料类
2796,4035289,能源与动力工程,2020,652,2,10141,工学,能源动力类
2797,4038059,软件工程【含软件工程、网络工程】,2020,653,2,10141,工学,计算机类
2798,4040830,生物工程,2020,653,2,10141,工学,生物工程类
2799,4043602,数学类,2020,655,2,10141,理学,数学类
2800,4046375,土木类,2020,651,2,10141,工学,土木类
2801,4049149,应用化学（张大煜化学基础科学班、理学）,2020,656,2,10141,理学,化学类
2802,4051924,应用物理学（王大珩物理基础科学班）,2020,655,2,10141,理学,物理学类
2803,4054700,车辆工程（英语强化）（贫困地区专项计划）,2020,653,2,10141,工学,机械类
2804,4057477,船舶与海洋工程（贫困地区专项计划）,2020,654,2,10141,工学,海洋工程类
2805,4060255,电子科学与技术【含电子科学与技术、集成电路设计与集成系统】（贫困地区专项计划）,2020,654,2,10141,工学,电子信息类
2806,4063034,电子信息类（电信、自动化与计算机工科实验班）（贫困地区专项计划）,2020,656,2,10141,工学,"计算机类,电子信息类,自动化类"
2807,4065814,工程力学【含工程力学、飞行器设计与工程】（贫困地区专项计划）,2020,653,2,10141,工学,"航空航天类,力学类"
2808,4068595,工商管理类（经济管理实验班）（贫困地区专项计划）,2020,653,2,10141,管理学,工商管理类
2809,4071377,光电信息科学与工程【含光电信息科学与工程、测控技术与仪器】（贫困地区专项计划）,2020,654,2,10141,工学,电子信息类
2810,4074160,化工与制药类（化工、制药与新材料工科实验班）（贫困地区专项计划）,2020,652,2,10141,工学,化工与制药类
2811,4076944,环境科学与工程类（贫困地区专项计划）,2020,653,2,10141,工学,环境科学与工程类
2812,4079729,机械设计制造及其自动化（贫困地区专项计划）,2020,654,2,10141,工学,机械类
2813,4082515,建筑类（贫困地区专项计划）,2020,654,2,10141,工学,建筑类
2814,4085302,生物工程（贫困地区专项计划）,2020,653,2,10141,工学,生物工程类
2815,4088090,数学类（贫困地区专项计划）,2020,654,2,10141,理学,数学类
2816,4090879,土木类（贫困地区专项计划）,2020,653,2,10141,工学,土木类
2817,4093669,工程力学（中外合作办学）,2020,641,2,10141,工学,力学类
2818,4096460,应用物理学（中外合作办学）,2020,642,2,10141,理学,物理学类
2819,4099252,机械设计制造及其自动化（中外合作办学）,2020,639,2,10141,工学,机械类
2820,4102045,计算机类（中外合作办学）,2020,638,2,10141,工学,计算机类
2821,4104839,金融学,2020,600,1,11078,经济学,金融学类
2822,4107634,网络与新媒体,2020,599,1,11078,文学,新闻传播学类
2823,4110430,信息安全,2020,616,2,11078,工学,计算机类
2824,4113227,地理科学,2020,612,2,11078,理学,地理科学类
2825,4116025,生物制药,2020,611,2,11078,工学,生物工程类
2826,4118824,机器人工程,2020,614,2,11078,工学,自动化类
2827,4121624,网络工程,2020,616,2,11078,工学,计算机类
2828,4124425,风景园林,2020,609,2,11078,工学,建筑类
2829,4127227,环境科学,2020,609,2,11078,工学,环境科学与工程类
2830,4130030,工程管理,2020,610,2,11078,管理学,管理科学与工程类
2831,4132834,电气工程及其自动化（国家专项计划）,2020,628,2,10140,工学,电气类
2832,4135639,环境工程（国家专项计划）,2020,623,2,10140,工学,环境科学与工程类
2833,4138445,计算机类（计算机科学与技术、数据科学与大数据技术）（国家专项计划）,2020,630,2,10140,工学,计算机类
2834,4141252,食品科学与工程（国家专项计划）,2020,622,2,10140,工学,食品科学与工程类
2835,4144060,数学与应用数学（国家专项计划）,2020,623,2,10140,理学,数学类
2836,4146869,物理学类（物理学、应用物理学）（国家专项计划）,2020,624,2,10140,理学,物理学类
2837,4149679,制药工程（国家专项计划）,2020,623,2,10140,工学,化工与制药类
2838,4152490,财政学,2020,626,2,10140,经济学,财政学类
2839,4155302,档案学,2020,621,2,10140,管理学,图书情报与档案管理类
2840,4158115,电气工程及其自动化,2020,623,2,10140,工学,电气类
2841,4160929,电子信息类（电子信息科学与技术、通信工程）,2020,624,2,10140,工学,电子信息类
2842,4163744,法学,2020,625,2,10140,法学,法学类
2843,4166560,工程管理,2020,622,2,10140,管理学,管理科学与工程类
2844,4169377,工商管理类（工商管理、市场营销、人力资源管理）,2020,623,2,10140,管理学,工商管理类
2845,4172195,化学类（化学、应用化学）,2020,622,2,10140,理学,化学类
2846,4175014,环境工程,2020,622,2,10140,工学,环境科学与工程类
2847,4177834,环境生态工程,2020,622,2,10140,工学,环境科学与工程类
2848,4180655,会计学,2020,626,2,10140,管理学,工商管理类
2849,4183477,计算机类（计算机科学与技术、数据科学与大数据技术）,2020,625,2,10140,工学,计算机类
2850,4186300,经济学类（经济学、经济统计学、国民经济管理）,2020,627,2,10140,经济学,经济学类
2851,4189124,生物技术,2020,621,2,10140,理学,生物科学类
2852,4191949,食品科学与工程,2020,622,2,10140,工学,食品科学与工程类
2853,4194775,数学与应用数学,2020,624,2,10140,理学,数学类
2854,4197602,无机非金属材料工程,2020,622,2,10140,工学,材料类
2855,4200430,哲学,2020,623,2,10140,哲学,哲学类
2856,4203259,编辑出版学（国家专项计划）,2020,602,1,10140,文学,新闻传播学类
2857,4206089,档案学（国家专项计划）,2020,603,1,10140,管理学,图书情报与档案管理类
2858,4208920,金融学类（金融学、保险学）（国家专项计划）,2020,603,1,10140,经济学,金融学类
2859,4211752,编辑出版学,2020,603,1,10140,文学,新闻传播学类
2860,4214585,档案学,2020,604,1,10140,管理学,图书情报与档案管理类
2861,4217419,德语,2020,604,1,10140,文学,外国语言文学类
2862,4220254,俄语,2020,603,1,10140,文学,外国语言文学类
2863,4223090,法学,2020,611,1,10140,法学,法学类
2864,4225927,法语,2020,603,1,10140,文学,外国语言文学类
2865,4228765,工商管理类（工商管理、市场营销、人力资源管理）,2020,605,1,10140,管理学,工商管理类
2866,4231604,广告学,2020,603,1,10140,文学,新闻传播学类
2867,4234444,国际经济与贸易,2020,609,1,10140,经济学,经济与贸易类
2868,4237285,国际政治,2020,604,1,10140,法学,政治学类
2869,4240127,汉语国际教育,2020,604,1,10140,文学,中国语言文学类
2870,4242970,汉语言文学,2020,606,1,10140,文学,中国语言文学类
2871,4245814,行政管理,2020,604,1,10140,管理学,公共管理类
2872,4248659,会计学,2020,607,1,10140,管理学,工商管理类
2873,4251505,金融学类（金融学、保险学）,2020,609,1,10140,经济学,金融学类
2874,4254352,经济学类（经济学、经济统计学、国民经济管理）,2020,607,1,10140,经济学,经济学类
2875,4257200,考古学,2020,604,1,10140,历史学,历史学类
2876,4260049,历史学,2020,603,1,10140,历史学,历史学类
2877,4262899,日语,2020,603,1,10140,文学,外国语言文学类
2878,4265750,新闻学,2020,605,1,10140,文学,新闻传播学类
2879,4268602,哲学,2020,603,1,10140,哲学,哲学类
2880,4271455,交通工程,2020,617,2,10151,工学,交通运输类
2881,4274309,海事管理,2020,617,2,10151,管理学,公共管理类
2882,4277164,工商管理,2020,617,2,10151,管理学,工商管理类
2883,4280020,日语,2020,617,2,10151,文学,外国语言文学类
2884,4282877,英语,2020,617,2,10151,文学,外国语言文学类
2885,4285735,安全工程,2020,617,2,10151,工学,安全科学与工程类
2886,4288594,物流工程,2020,617,2,10151,管理学,物流管理与工程类
2887,4291454,应用物理学,2020,617,2,10151,理学,物理学类
2888,4294315,交通管理,2020,618,2,10151,管理学,公共管理类
2889,4297177,自动化,2020,619,2,10151,工学,自动化类
2890,4300040,船舶与海洋工程,2020,619,2,10151,工学,海洋工程类
2891,4302904,电子商务,2020,619,2,10151,管理学,电子商务类
2892,4305769,数学与应用数学,2020,619,2,10151,理学,数学类
2893,4308635,材料科学与工程,2020,619,2,10151,工学,材料类
2894,4311502,测控技术与仪器,2020,619,2,10151,工学,仪器类
2895,4314370,交通运输,2020,620,2,10151,工学,交通运输类
2896,4317239,能源与动力工程,2020,620,2,10151,工学,能源动力类
2897,4320109,国际经济与贸易,2020,620,2,10151,经济学,经济与贸易类
2898,4322980,光电信息科学与工程,2020,620,2,10151,工学,电子信息类
2899,4325852,轮机工程（陆上专业）,2020,621,2,10151,工学,交通运输类
2900,4328725,电子信息科学与技术,2020,621,2,10151,工学,电子信息类
2901,4331599,法学,2020,622,2,10151,法学,法学类
2902,4334474,网络工程,2020,622,2,10151,工学,计算机类
2903,4337350,海洋资源与环境,2020,622,2,10151,理学,海洋科学类
2904,4340227,大数据管理与应用,2020,623,2,10151,管理学,管理科学与工程类
2905,4343105,智能科学与技术,2020,624,2,10151,工学,计算机类
2906,4345984,电子信息工程,2020,624,2,10151,工学,电子信息类
2907,4348864,数据科学与大数据技术,2020,624,2,10151,工学,计算机类
2908,4351745,机械设计制造及其自动化,2020,625,2,10151,工学,机械类
2909,4354627,通信工程,2020,628,2,10151,工学,电子信息类
2910,4357510,电气工程及其自动化,2020,628,2,10151,工学,电气类
2911,4360394,软件工程,2020,629,2,10151,工学,计算机类
2912,4363279,计算机科学与技术,2020,630,2,10151,工学,计算机类
2913,4366165,社会工作,2020,596,1,10151,法学,社会学类
2914,4369052,公共事业管理,2020,596,1,10151,管理学,公共管理类
2915,4371940,工商管理,2020,598,1,10151,管理学,工商管理类
2916,4374829,法学,2020,602,1,10151,法学,法学类
2917,4377719,航海技术（提前批）,2020,569,2,10151,工学,交通运输类
2918,4380610,轮机工程（海上专业）（提前批）,2020,582,2,10151,工学,交通运输类
2919,4383502,船舶电子电气工程（提前批）,2020,607,2,10151,工学,交通运输类
2920,4386395,行政管理（高校专项计划）,2020,603,2,10151,管理学,公共管理类
2921,4389289,环境工程（高校专项计划）,2020,603,2,10151,工学,环境科学与工程类
2922,4392184,物流工程（高校专项计划）,2020,603,2,10151,管理学,物流管理与工程类
2923,4395080,材料科学与工程（高校专项计划）,2020,605,2,10151,工学,材料类
2924,4397977,应用物理学（高校专项计划）,2020,605,2,10151,理学,物理学类
2925,4400875,安全工程（高校专项计划）,2020,605,2,10151,工学,安全科学与工程类
2926,4403774,能源与动力工程（高校专项计划）,2020,605,2,10151,工学,能源动力类
2927,4406674,信息管理与信息系统（高校专项计划）,2020,606,2,10151,管理学,管理科学与工程类
2928,4409575,数学与应用数学（高校专项计划）,2020,609,2,10151,理学,数学类
2929,4412477,物流管理（高校专项计划）,2020,610,2,10151,管理学,物流管理与工程类
2930,4415380,统计学（高校专项计划）,2020,610,2,10151,理学,统计学类
2931,4418284,电子商务（高校专项计划）,2020,612,2,10151,管理学,电子商务类
2932,4421189,土木工程（高校专项计划）,2020,614,2,10151,工学,土木类
2933,4424095,物联网工程（高校专项计划）,2020,616,2,10151,工学,计算机类
2934,4427002,机械设计制造及其自动化（高校专项计划）,2020,620,2,10151,工学,机械类
2935,4429910,光电信息科学与工程（高校专项计划）,2020,620,2,10151,工学,电子信息类
2936,4432819,测控技术与仪器（高校专项计划）,2020,621,2,10151,工学,仪器类
2937,4435729,日语（国家专项计划）,2020,619,2,10151,文学,外国语言文学类
2938,4438640,物流工程（国家专项计划）,2020,619,2,10151,管理学,物流管理与工程类
2939,4441552,轮机工程（海上专业）（国家专项计划）,2020,619,2,10151,工学,交通运输类
2940,4444465,英语（国家专项计划）,2020,620,2,10151,文学,外国语言文学类
2941,4447379,统计学（国家专项计划）,2020,620,2,10151,理学,统计学类
2942,4450294,航海技术（国家专项计划）,2020,620,2,10151,工学,交通运输类
2943,4453210,工商管理（国家专项计划）,2020,620,2,10151,管理学,工商管理类
2944,4456127,能源与动力工程（国家专项计划）,2020,623,2,10151,工学,能源动力类
2945,4459045,信息管理与信息系统（国家专项计划）,2020,626,2,10151,管理学,管理科学与工程类
2946,4461964,土木工程(中外合作办学)（中外合作办学）,2020,602,2,10151,工学,土木类
2947,4464884,机械设计制造及其自动化(中外合作办学)（中外合作办学）,2020,605,2,10151,工学,机械类
2948,4467805,电子信息工程(中外合作办学)（中外合作办学）,2020,607,2,10151,工学,电子信息类
2949,4470727,材料类（含材料科学与工程、无机非金属材料工程、材料成型及控制工程）  ,2020,649,2,10183,工学,材料类
2950,4473650,材料物理  ,2020,648,2,10183,工学,材料类
2951,4476574,朝鲜语  ,2020,652,2,10183,文学,外国语言文学类
2952,4479499,车辆工程  ,2020,653,2,10183,工学,机械类
2953,4482425,地质类（含地质学、资源勘查工程、土地资源管理）  ,2020,646,2,10183,工学,地质类
2954,4485352,电子信息类（含电子信息工程、电子科学与技术、微电子科学与工程、电子信息科学与技术、生物医学工程）  ,2020,652,2,10183,工学,"生物医学工程类,电子信息类"
2955,4488280,法学  ,2020,662,2,10183,法学,法学类
2956,4491209,仿生科学与工程  ,2020,649,2,10183,工学,机械类
2957,4494139,放射医学（五年）  ,2020,653,2,10183,医学,临床医学类
2958,4497070,工商管理类（含会计学、工商管理、市场营销、人力资源管理）  ,2020,646,2,10183,管理学,工商管理类
2959,4500002,工业设计  ,2020,648,2,10183,工学,机械类
2960,4502935,管理科学与工程类（含信息管理与信息系统、工程管理、物流管理、大数据管理与应用）  ,2020,649,2,10183,管理学,"物流管理与工程类,管理科学与工程类"
2961,4505869,化学类（含化学、应用化学、材料化学、高分子材料与工程、化学工程与工艺）  ,2020,651,2,10183,工学,"材料类,化工与制药类"
2962,4508804,环境科学与工程类（含环境科学、环境工程）  ,2020,647,2,10183,工学,环境科学与工程类
2963,4511740,会计学（含会计学、财务管理、信用管理、经济学）  ,2020,649,2,10183,经济学,"金融学类,经济学类"
2964,4514677,机械类（含机械工程、工业工程、工程力学、智能制造工程）  ,2020,650,2,10183,工学,机械类
2965,4517615,计算机类（含计算机科学与技术、物联网工程、网络空间安全）  ,2020,655,2,10183,工学,计算机类
2966,4520554,交通运输类（含交通运输、交通工程、汽车服务工程、道路桥梁与渡河工程、物流工程）  ,2020,646,2,10183,工学,交通运输类
2967,4523494,经济学类（含经济学、财政学、金融学、国际经济与贸易）  ,2020,654,2,10183,经济学,"经济与贸易类,经济学类,金融学类,财政学类"
2968,4526435,勘查技术与工程（含勘查技术与工程、地理信息科学、地球物理学、测绘工程）  ,2020,647,2,10183,工学,"地质类,测绘类"
2969,4529377,口腔医学（5+3一体化）  ,2020,664,2,10183,医学,口腔医学类
2970,4532320,口腔医学（五年）  ,2020,659,2,10183,医学,口腔医学类
2971,4535264,临床医学（5+3一体化）（二院）  ,2020,662,2,10183,医学,临床医学类
2972,4538209,临床医学（5+3一体化）（三院）  ,2020,662,2,10183,医学,临床医学类
2973,4541155,临床医学（5+3一体化）（一院）  ,2020,664,2,10183,医学,临床医学类
2974,4544102,临床医学（5+3一体化，儿科学）  ,2020,658,2,10183,医学,临床医学类
2975,4547050,临床医学（五年）（二院）  ,2020,658,2,10183,医学,临床医学类
2976,4549999,临床医学（五年）（三院）  ,2020,658,2,10183,医学,临床医学类
2977,4552949,临床医学（五年）（一院）  ,2020,660,2,10183,医学,临床医学类
2978,4555900,能源与动力工程  ,2020,648,2,10183,工学,能源动力类
2979,4558852,农业机械化及其自动化  ,2020,648,2,10183,工学,农业工程类
2980,4561805,人工智能  ,2020,656,2,10183,工学,电子信息类
2981,4564759,软件工程  ,2020,650,2,10183,工学,计算机类
2982,4567714,生物工程类（含生物工程、生物制药、药物制剂）  ,2020,646,2,10183,工学,生物工程类
2983,4570670,生物科学类（含生物科学、生物技术）  ,2020,647,2,10183,理学,生物科学类
2984,4573627,食品科学与工程类（含食品科学与工程、食品质量与安全）  ,2020,648,2,10183,工学,食品科学与工程类
2985,4576585,数据科学与大数据技术  ,2020,654,2,10183,工学,计算机类
2986,4579544,数学类（含数学与应用数学、信息与计算科学、金融数学、统计学）  ,2020,653,2,10183,"理学,经济学","数学类,统计学类,金融学类"
2987,4582504,水利类（含水文与水资源工程、地下水科学与工程）  ,2020,646,2,10183,工学,水利类
2988,4585465,思想政治教育  ,2020,649,2,10183,法学,马克思主义理论类
2989,4588427,通信工程（含通信工程、信息工程、空间信息与数字技术）  ,2020,650,2,10183,工学,电子信息类
2990,4591390,土木类（含土木工程、地质工程）  ,2020,647,2,10183,工学,"土木类,地质类"
2991,4594354,物理学类（含物理学、应用物理学、核物理、光电信息科学与工程）  ,2020,655,2,10183,理学,物理学类
2992,4597319,药学  ,2020,647,2,10183,医学,药学类
2993,4600285,仪器类（含测控技术与仪器、电气工程及其自动化）  ,2020,650,2,10183,工学,仪器类电气类
2994,4603252,英语  ,2020,647,2,10183,文学,外国语言文学类
2995,4606220,应用心理学  ,2020,648,2,10183,理学,心理学类
2996,4609189,预防医学（五年）  ,2020,648,2,10183,医学,公共卫生与预防医学类
2997,4612159,政治学与行政学（含政治学与行政学、国际政治、行政管理）  ,2020,648,2,10183,法学,政治学类
2998,4615130,自动化类（含自动化、机器人工程）  ,2020,652,2,10183,工学,自动化类
2999,4618102,护理学  单列代码,2020,589,2,10183,医学,护理学类
3000,4621075,物理学（中外合作办学）  单列代码,2020,629,2,10183,理学,物理学类
3001,4624049,动物医学（五年）  国家专项,2020,638,2,10183,农学,动物医学类
3002,4627024,工商管理类（含工商管理、市场营销、人力资源管理、信息管理与信息系统）  国家专项,2020,645,2,10183,管理学,"工商管理类,管理科学与工程类"
3003,4630000,管理科学与工程类（含信息管理与信息系统、工程管理、物流管理、大数据管理与应用）  国家专项,2020,646,2,10183,管理学,"管理科学与工程类,物流管理与工程类"
3004,4632977,环境科学与工程类（含环境科学、环境工程）  国家专项,2020,645,2,10183,工学,环境科学与工程类
3005,4635955,机械类（含机械工程、工业工程、工程力学、智能制造工程）  国家专项,2020,650,2,10183,工学,机械类
3006,4638934,计算机类（含计算机科学与技术、物联网工程、网络空间安全）  国家专项,2020,652,2,10183,工学,计算机类
3007,4641914,交通运输类（含交通运输、交通工程、汽车服务工程、道路桥梁与渡河工程、物流工程）  国家专项,2020,645,2,10183,工学,交通运输类
3008,4644895,食品科学与工程类（含食品科学与工程、食品质量与安全）  国家专项,2020,645,2,10183,工学,食品科学与工程类
3009,4647877,土木类（含土木工程、地质工程）  国家专项,2020,647,2,10183,工学,"土木类,地质类"
3010,4650860,植物生产类（含农学、园艺、植物保护、农业资源与环境）  国家专项,2020,638,2,10183,农学,"自然保护与环境生态类,植物生产类"
3011,4653844,动物科学  农学单列,2020,617,2,10183,农学,"动物生产类,植物生产类"
3012,4656829,动物医学（五年）  农学单列,2020,629,2,10183,农学,"植物生产类,动物医学类"
3013,4659815,植物生产类（含农学、园艺、植物保护、农业资源与环境）  农学单列,2020,620,2,10183,农学,自然保护与环境生态类
3014,4662802,俄语  ,2020,621,1,10183,文学,外国语言文学类
3015,4665790,法学  ,2020,631,1,10183,法学,法学类
3016,4668779,汉语言文学  ,2020,626,1,10183,文学,中国语言文学类
3017,4671769,经济学类（含经济学、财政学、金融学、国际经济与贸易）  ,2020,625,1,10183,经济学,"经济学类,财政学类,经济与贸易类,金融学类"
3018,4674760,考古学（含考古学、文物与博物馆学）  ,2020,622,1,10183,历史学,历史学类
3019,4677752,历史学  ,2020,623,1,10183,历史学,历史学类
3020,4680745,人文科学试验班（匡亚明班）(汉语言文学、历史学)  ,2020,623,1,10183,"文学,历史学",中国语言文学类
3021,4683739,日语  ,2020,624,1,10183,文学,外国语言文学类
3022,4686734,社会学类（含社会学、社会工作、劳动与社会保障）  ,2020,622,1,10183,法学,社会学类
3023,4689730,思想政治教育  ,2020,621,1,10183,法学,马克思主义理论类
3024,4692727,新闻传播学类（含新闻学、广告学）  ,2020,622,1,10183,文学,新闻传播学类
3025,4695725,英语  ,2020,622,1,10183,文学,外国语言文学类
3026,4698724,哲学  ,2020,623,1,10183,哲学,哲学类
3027,4701724,政治学与行政学（含政治学与行政学、国际政治、行政管理）  ,2020,625,1,10183,法学,政治学类
3028,4704725,戏剧与影视学类（含广播电视编导、播音与主持艺术）  单列代码,2020,600,1,10183,艺术学,艺术学
3029,4707727,法学  国家专项,2020,622,1,10183,法学,法学类
3030,4710730,农林经济管理  国家专项,2020,620,1,10183,管理学,农业经济管理类
3031,4713734,经济学类,2020,544,2,10200,经济学,经济学类
3032,4716739,马克思主义理论类,2020,544,2,10200,法学,马克思主义理论类
3033,4719745,教育学类（师范）,2020,544,2,10200,教育学,教育学类
3034,4722752,教育技术学（师范）,2020,544,2,10200,教育学,教育学类
3035,4725760,教育技术学（公费师范）,2020,544,2,10200,教育学,教育学类
3036,4728769,学前教育（公费师范）,2020,544,2,10200,教育学,教育学类
3037,4731779,英语（师范）,2020,544,2,10200,文学,外国语言文学类
3038,4734790,英语（公费师范）,2020,544,2,10200,文学,外国语言文学类
3039,4737802,俄语（师范）,2020,544,2,10200,文学,外国语言文学类
3040,4740815,日语（师范）,2020,544,2,10200,文学,外国语言文学类
3041,4743829,商务英语,2020,544,2,10200,文学,外国语言文学类
3042,4746844,新闻传播学类,2020,544,2,10200,文学,新闻传播学类
3043,4749860,数学类,2020,544,2,10200,理学,数学类
3044,4752877,数学与应用数学（公费师范）,2020,544,2,10200,理学,数学类
3045,4755895,物理学类,2020,544,2,10200,理学,物理学类
3046,4758914,物理学（公费师范）,2020,544,2,10200,理学,物理学类
3047,4761934,化学（师范）,2020,544,2,10200,理学,化学类
3048,4764955,化学（公费师范）,2020,544,2,10200,理学,化学类
3049,4767977,地理科学类,2020,544,2,10200,理学,地理科学类
3050,4771000,地理科学（公费师范）,2020,544,2,10200,理学,地理科学类
3051,4774024,生物科学类,2020,544,2,10200,理学,生物科学类
3052,4777049,生物科学（公费师范）,2020,544,2,10200,理学,生物科学类
3053,4780075,心理学（师范）,2020,544,2,10200,理学,心理学类
3054,4783102,心理学（公费师范）,2020,544,2,10200,理学,心理学类
3055,4786130,计算机科学与技术,2020,544,2,10200,工学,计算机类
3056,4789159,数字媒体技术（师范）,2020,544,2,10200,工学,计算机类
3057,4792189,智能科学与技术,2020,544,2,10200,工学,计算机类
3058,4795220,环境科学与工程类,2020,544,2,10200,工学,环境科学与工程类
3059,4798252,图书馆学,2020,544,2,10200,管理学,图书情报与档案管理类
3060,4801285,经济学类,2020,556,1,10200,经济学,经济学类
3061,4804319,政治学类,2020,556,1,10200,法学,政治学类
3062,4807354,马克思主义理论类,2020,556,1,10200,法学,马克思主义理论类
3063,4810390,思想政治教育（公费师范）,2020,556,1,10200,法学,马克思主义理论类
3064,4813427,教育学类（师范）,2020,556,1,10200,教育学,教育学类
3065,4816465,小学教育（公费师范）,2020,556,1,10200,教育学,教育学类
3066,4819504,汉语言文学（师范）,2020,556,1,10200,文学,中国语言文学类
3067,4822544,汉语言文学（公费师范）,2020,556,1,10200,文学,中国语言文学类
3068,4825585,英语（师范）,2020,556,1,10200,文学,外国语言文学类
3069,4828627,英语（公费师范）,2020,556,1,10200,文学,外国语言文学类
3070,4831670,俄语（师范）,2020,556,1,10200,文学,外国语言文学类
3071,4834714,日语（师范）,2020,556,1,10200,文学,外国语言文学类
3072,4837759,商务英语,2020,556,1,10200,文学,外国语言文学类
3073,4840805,新闻传播学类,2020,556,1,10200,文学,新闻传播学类
3074,4843852,历史学（师范）,2020,556,1,10200,历史学,历史学类
3075,4846900,历史学（公费师范）,2020,556,1,10200,历史学,历史学类
3076,4849949,地理科学（公费师范）,2020,556,1,10200,理学,地理科学类
3077,4852999,播音与主持艺术,2020,546,2,10200,艺术学,艺术学
3078,4856050,美术学,2020,532,2,10200,艺术学,艺术学
3079,4859102,设计学类,2020,488,2,10200,艺术学,设计学类
3080,4862155,广播电视编导,2020,590,1,10200,艺术学,戏剧与影视学类
3081,4865209,播音与主持艺术,2020,556,1,10200,艺术学,艺术学
3082,4868264,美术学,2020,430,1,10200,艺术学,艺术学
3083,4871320,美术学（师范）,2020,517,1,10200,艺术学,艺术学
3084,4874377,设计学类,2020,488,1,10200,艺术学,设计学类
3085,4877435,体育教育（公费师范）,2020,483,2,10200,教育学,体育学类
3086,4880494,体育教育（公费师范）,2020,415,1,10200,教育学,体育学类
3087,4883554,经济学类,2020,544,2,10200,经济学,经济学类
3088,4886615,教育学类（师范）,2020,544,2,10200,教育学,教育学类
3089,4889677,教育技术学（公费师范）,2020,544,2,10200,教育学,教育学类
3090,4892740,小学教育（公费师范）,2020,544,2,10200,教育学,教育学类
3091,4895804,英语（公费师范）,2020,544,2,10200,文学,外国语言文学类
3092,4898869,数学类,2020,544,2,10200,理学,数学类
3093,4901935,数学与应用数学（公费师范）,2020,544,2,10200,理学,数学类
3094,4905002,物理学类,2020,544,2,10200,理学,物理学类
3095,4908070,物理学（公费师范）,2020,544,2,10200,理学,物理学类
3096,4911139,化学（公费师范）,2020,544,2,10200,理学,化学类
3097,4914209,地理科学（公费师范）,2020,544,2,10200,理学,地理科学类
3098,4917280,生物科学（公费师范）,2020,544,2,10200,理学,生物科学类
3099,4920352,心理学（公费师范）,2020,544,2,10200,理学,心理学类
3100,4923425,计算机科学与技术,2020,544,2,10200,工学,计算机类
3101,4926499,环境科学与工程类,2020,544,2,10200,工学,环境科学与工程类
3102,4929574,图书馆学,2020,544,2,10200,管理学,图书情报与档案管理类
3103,4932650,政治学类,2020,556,1,10200,法学,政治学类
3104,4935727,马克思主义理论类,2020,556,1,10200,法学,马克思主义理论类
3105,4938805,思想政治教育（公费师范）,2020,556,1,10200,法学,马克思主义理论类
3106,4941884,教育学类（师范）,2020,556,1,10200,教育学,教育学类
3107,4944964,学前教育（公费师范）,2020,556,1,10200,教育学,教育学类
3108,4948045,汉语言文学（公费师范）,2020,556,1,10200,文学,中国语言文学类
3109,4951127,英语（公费师范）,2020,556,1,10200,文学,外国语言文学类
3110,4954210,俄语（师范）,2020,556,1,10200,文学,外国语言文学类
3111,4957294,日语（师范）,2020,556,1,10200,文学,外国语言文学类
3112,4960379,历史学（公费师范）,2020,556,1,10200,历史学,历史学类
3113,4963465,地理科学（公费师范）,2020,556,1,10200,理学,地理科学类
