,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode
266,218560,法学,2020,636,1.0,10610,法学,法学类,四川省成都市,四川省,成都市,510100
267,218752,卫生检验与检疫,2020,664,2.0,10610,医学,医学技术类,四川省成都市,四川省,成都市,510100
268,218945,软件工程,2020,665,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100
269,219139,计算机类,2020,665,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100
270,219334,数学类,2020,668,2.0,10610,理学,数学类,四川省成都市,四川省,成都市,510100
271,219530,预防医学,2020,670,2.0,10610,医学,公共卫生与预防医学类,四川省成都市,四川省,成都市,510100
272,219727,会计学(ACCA方向),2020,664,2.0,10610,管理学,工商管理类,四川省成都市,四川省,成都市,510100
273,219925,网络空间安全,2020,666,2.0,10610,工学,计算机类,四川省成都市,四川省,成都市,510100
274,220124,临床医学（八年制）,2020,686,2.0,10610,医学,临床医学类,四川省成都市,四川省,成都市,510100
275,220324,经济学类,2020,664,2.0,10610,经济学,经济学类,四川省成都市,四川省,成都市,510100
276,220525,口腔医学（五年制）,2020,683,2.0,10610,医学,口腔医学类,四川省成都市,四川省,成都市,510100
277,220727,法医学（法医学与法学双学士学位）,2020,669,2.0,10610,法学,法学类,四川省成都市,四川省,成都市,510100
278,220930,数学与应用数学（数学经济学双学士学位）,2020,665,2.0,10610,"理学,经济学","数学类,经济学类",四川省成都市,四川省,成都市,510100
279,221134,临床医学（五年制）,2020,677,2.0,10610,医学,临床医学类,四川省成都市,四川省,成都市,510100
280,221339,金融学类,2020,666,2.0,10610,经济学,金融学类,四川省成都市,四川省,成都市,510100
281,221960,保险学,2020,651,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100
282,222169,材料科学与工程,2020,651,2.0,10532,工学,材料类,湖南省长沙市,湖南省,长沙市,430100
283,222379,测控技术与仪器,2020,652,2.0,10532,工学,仪器类,湖南省长沙市,湖南省,长沙市,430100
284,222590,城乡规划,2020,650,2.0,10532,工学,建筑类,湖南省长沙市,湖南省,长沙市,430100
285,222802,电气工程及其自动化,2020,652,2.0,10532,工学,电气类,湖南省长沙市,湖南省,长沙市,430100
286,223015,电子科学与技术,2020,653,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100
287,223229,电子商务,2020,650,2.0,10532,管理学,电子商务类,湖南省长沙市,湖南省,长沙市,430100
288,223444,电子信息工程,2020,652,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100
289,223660,法学,2020,652,2.0,10532,法学,法学类,湖南省长沙市,湖南省,长沙市,430100
290,223877,给排水科学与工程,2020,651,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100
291,224095,工商管理,2020,651,2.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100
292,224314,工业设计,2020,651,2.0,10532,工学,机械类,湖南省长沙市,湖南省,长沙市,430100
293,224534,国际经济与贸易,2020,652,2.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100
294,224755,国际经济与贸易（实验班）,2020,653,2.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100
295,224977,化学工程与工艺,2020,651,2.0,10532,工学,化工与制药类,湖南省长沙市,湖南省,长沙市,430100
296,225200,化学类,2020,652,2.0,10532,理学,化学类,湖南省长沙市,湖南省,长沙市,430100
297,225424,环境科学与工程类,2020,651,2.0,10532,工学,环境科学与工程类,湖南省长沙市,湖南省,长沙市,430100
298,225649,会计学,2020,652,2.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100
299,225875,机器人工程,2020,653,2.0,10532,工学,自动化类,湖南省长沙市,湖南省,长沙市,430100
300,226102,机械类,2020,651,2.0,10532,工学,机械类,湖南省长沙市,湖南省,长沙市,430100
301,226330,计算机科学与技术,2020,656,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
302,226559,计算机科学与技术（拔尖实验班）,2020,659,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
303,226789,计算机科学与技术（智能班）,2020,655,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
304,227020,建筑环境与能源应用工程,2020,651,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100
305,227252,建筑学,2020,654,2.0,10532,工学,建筑类,湖南省长沙市,湖南省,长沙市,430100
306,227485,金融学,2020,653,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100
307,227719,精算学,2020,653,2.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100
308,227954,经济学类,2020,653,2.0,10532,经济学,经济学类,湖南省长沙市,湖南省,长沙市,430100
309,228190,理科试验班,2020,654,2.0,10532,理学,,湖南省长沙市,湖南省,长沙市,430100
310,228427,能源与动力工程,2020,651,2.0,10532,工学,能源动力类,湖南省长沙市,湖南省,长沙市,430100
311,228665,软件工程,2020,653,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
312,228904,生物技术,2020,651,2.0,10532,理学,生物科学类,湖南省长沙市,湖南省,长沙市,430100
313,229144,生物医学工程,2020,650,2.0,10532,工学,生物医学工程类,湖南省长沙市,湖南省,长沙市,430100
314,229385,数学类,2020,653,2.0,10532,理学,数学类,湖南省长沙市,湖南省,长沙市,430100
315,229627,通信工程,2020,652,2.0,10532,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100
316,229870,统计学类,2020,653,2.0,10532,理学,统计学类,湖南省长沙市,湖南省,长沙市,430100
317,230114,土木类,2020,650,2.0,10532,工学,土木类,湖南省长沙市,湖南省,长沙市,430100
318,230359,新闻传播学类,2020,651,2.0,10532,文学,新闻传播学类,湖南省长沙市,湖南省,长沙市,430100
319,230605,信息安全,2020,653,2.0,10532,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
320,230852,行政管理,2020,651,2.0,10532,管理学,公共管理类,湖南省长沙市,湖南省,长沙市,430100
321,231100,英语,2020,656,2.0,10532,文学,外国语言文学类,湖南省长沙市,湖南省,长沙市,430100
322,231349,应用物理学,2020,653,2.0,10532,理学,物理学类,湖南省长沙市,湖南省,长沙市,430100
323,231599,自动化,2020,652,2.0,10532,工学,自动化类,湖南省长沙市,湖南省,长沙市,430100
324,231850,英语,2020,624,1.0,10532,文学,外国语言文学类,湖南省长沙市,湖南省,长沙市,430100
325,232102,行政管理,2020,625,1.0,10532,管理学,公共管理类,湖南省长沙市,湖南省,长沙市,430100
326,232355,新闻传播学类,2020,625,1.0,10532,文学,新闻传播学类,湖南省长沙市,湖南省,长沙市,430100
327,232609,日语,2020,624,1.0,10532,文学,外国语言文学类,湖南省长沙市,湖南省,长沙市,430100
328,232864,人文科学试验班,2020,624,1.0,10532,"文学,哲学,历史学",,湖南省长沙市,湖南省,长沙市,430100
329,233120,经济学类,2020,626,1.0,10532,经济学,经济学类,湖南省长沙市,湖南省,长沙市,430100
330,233377,金融学,2020,628,1.0,10532,经济学,金融学类,湖南省长沙市,湖南省,长沙市,430100
331,233635,会计学,2020,629,1.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100
332,233894,汉语言文学,2020,625,1.0,10532,文学,中国语言文学类,湖南省长沙市,湖南省,长沙市,430100
333,234154,国际经济与贸易,2020,628,1.0,10532,经济学,经济与贸易类,湖南省长沙市,湖南省,长沙市,430100
334,234415,工商管理,2020,625,1.0,10532,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100
335,234677,法学,2020,626,1.0,10532,法学,法学类,湖南省长沙市,湖南省,长沙市,430100
336,234940,体育教育(中外合作办学),2020,428,2.0,10542,教育学,体育学类,湖南省长沙市,湖南省,长沙市,430100
337,235204,法学,2020,630,2.0,10542,法学,法学类,湖南省长沙市,湖南省,长沙市,430100
338,235469,知识产权,2020,630,2.0,10542,法学,法学类,湖南省长沙市,湖南省,长沙市,430100
339,235735,化学,2020,627,2.0,10542,理学,化学类,湖南省长沙市,湖南省,长沙市,430100
340,236002,化学工程与工艺,2020,624,2.0,10542,工学,化工与制药类,湖南省长沙市,湖南省,长沙市,430100
341,236270,制药工程,2020,624,2.0,10542,工学,化工与制药类,湖南省长沙市,湖南省,长沙市,430100
342,236539,数据科学与大数据技术,2020,626,2.0,10542,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
343,236809,统计学,2020,626,2.0,10542,理学,统计学类,湖南省长沙市,湖南省,长沙市,430100
344,237080,信息与计算科学,2020,627,2.0,10542,理学,数学类,湖南省长沙市,湖南省,长沙市,430100
345,237352,人工智能,2020,627,2.0,10542,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100
346,237625,计算机科学与技术,2020,630,2.0,10542,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
347,237899,物联网工程,2020,627,2.0,10542,工学,计算机类,湖南省长沙市,湖南省,长沙市,430100
348,238174,物理学类,2020,624,2.0,10542,理学,物理学类,湖南省长沙市,湖南省,长沙市,430100
349,238450,电子信息科学与技术,2020,626,2.0,10542,工学,电子信息类,湖南省长沙市,湖南省,长沙市,430100
350,238727,地理科学,2020,626,2.0,10542,理学,地理科学类,湖南省长沙市,湖南省,长沙市,430100
351,239005,土地资源管理,2020,624,2.0,10542,管理学,公共管理类,湖南省长沙市,湖南省,长沙市,430100
352,239284,工商管理,2020,623,2.0,10542,管理学,工商管理类,湖南省长沙市,湖南省,长沙市,430100
353,239845,体育教育(中外合作办学),2020,451,1.0,10542,教育学,体育学类,湖南省长沙市,湖南省,长沙市,430100
354,240127,心理学,2020,611,1.0,10542,理学,心理学类,湖南省长沙市,湖南省,长沙市,430100
355,240410,法学,2020,614,1.0,10542,法学,法学类,湖南省长沙市,湖南省,长沙市,430100
356,240694,思想政治教育,2020,612,1.0,10542,法学,马克思主义理论类,湖南省长沙市,湖南省,长沙市,430100
357,240979,历史学,2020,611,1.0,10542,历史学,历史学类,湖南省长沙市,湖南省,长沙市,430100
358,241265,汉语言文学,2020,613,1.0,10542,文学,中国语言文学类,湖南省长沙市,湖南省,长沙市,430100
359,241552,新闻学,2020,612,1.0,10542,文学,新闻传播学类,湖南省长沙市,湖南省,长沙市,430100
360,241840,编辑出版学,2020,611,1.0,10542,文学,新闻传播学类,湖南省长沙市,湖南省,长沙市,430100
361,242419,生物科学类（含生物科学、生物技术专业）,2020,583,2.0,10389,理学,生物科学类,福建省福州市,福建省,福州市,350100
362,242710,园林,2020,562,2.0,10389,农学,林学类,福建省福州市,福建省,福州市,350100
363,243002,园艺,2020,562,2.0,10389,农学,植物生产类,福建省福州市,福建省,福州市,350100
364,243295,风景园林,2020,598,2.0,10389,工学,建筑类,福建省福州市,福建省,福州市,350100
365,243589,生物科学类（含生物科学、生物技术专业）,2020,588,2.0,10389,理学,生物科学类,福建省福州市,福建省,福州市,350100
366,243884,食品科学与工程,2020,566,2.0,10389,工学,食品科学与工程类,福建省福州市,福建省,福州市,350100
367,244180,农业经济管理类（含农林经济管理、农村区域发展专业）,2020,554,1.0,10389,管理学,农业经济管理类,福建省福州市,福建省,福州市,350100
368,244477,茶学,2020,528,2.0,10389,农学,植物生产类,福建省福州市,福建省,福州市,350100
369,244775,蜂学,2020,535,2.0,10389,农学,动物生产类,福建省福州市,福建省,福州市,350100
370,245074,林学类（含林学、森林保护、水土保持与荒漠化防治专业）,2020,537,2.0,10389,农学,"自然保护与环境生态类,林学类",福建省福州市,福建省,福州市,350100
371,245374,生态学,2020,537,2.0,10389,理学,生物科学类,福建省福州市,福建省,福州市,350100
372,245675,动物科学,2020,534,2.0,10389,农学,动物生产类,福建省福州市,福建省,福州市,350100
373,245977,管理科学,2020,535,2.0,10389,管理学,管理科学与工程类,福建省福州市,福建省,福州市,350100
374,246280,交通工程,2020,541,2.0,10389,工学,交通运输类,福建省福州市,福建省,福州市,350100
375,246584,植物保护,2020,536,2.0,10389,农学,植物生产类,福建省福州市,福建省,福州市,350100
376,246889,商务经济学,2020,544,2.0,10389,经济学,经济学类,福建省福州市,福建省,福州市,350100
377,247195,生物信息学,2020,545,2.0,10389,理学,生物科学类,福建省福州市,福建省,福州市,350100
378,247502,水产养殖学,2020,534,2.0,10389,农学,水产类,福建省福州市,福建省,福州市,350100
379,247810,化学工程与工艺,2020,542,2.0,10389,工学,化工与制药类,福建省福州市,福建省,福州市,350100
380,248119,植物科学与技术,2020,534,2.0,10389,农学,植物生产类,福建省福州市,福建省,福州市,350100
