,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
2690,3631114,安全工程,2020,623,2.0,10112,工学,安全科学与工程类,山西省太原市,山西省,太原市,140100,49.98,['0837'],80.0,0
2691,3633734,应急技术与管理,2020,623,2.0,10112,工学,安全科学与工程类,山西省太原市,山西省,太原市,140100,49.98,['0837'],80.0,0
2692,3636355,智能医学工程,2020,623,2.0,10112,医学,医学技术类,山西省太原市,山西省,太原市,140100,49.98,['1010'],77.33333333333333,0
2693,3638977,工程管理,2020,623,2.0,10112,管理学,管理科学与工程类,山西省太原市,山西省,太原市,140100,49.98,['1201'],77.33333333333333,0
2694,3641600,法学,2020,601,1.0,10112,法学,法学类,山西省太原市,山西省,太原市,140100,49.98,['0301'],77.33333333333333,0
2695,3644224,行政管理,2020,601,1.0,10112,管理学,公共管理类,山西省太原市,山西省,太原市,140100,49.98,['1204'],77.33333333333333,0
2696,3646849,思想政治教育,2020,600,1.0,10112,法学,马克思主义理论类,山西省太原市,山西省,太原市,140100,49.98,['0305'],77.33333333333333,0
2697,3649475,英语,2020,600,1.0,10112,文学,外国语言文学类,山西省太原市,山西省,太原市,140100,49.98,['0502'],77.33333333333333,0
2698,3652102,汉语国际教育,2020,600,1.0,10112,文学,中国语言文学类,山西省太原市,山西省,太原市,140100,49.98,['0501'],77.33333333333333,0
2699,3654730,数学类,2020,643,2.0,10635,理学,数学类,重庆市,重庆市,重庆市,500000,67.38,['0701'],83.0,0
2700,3657359,计算机科学与技术,2020,643,2.0,10635,工学,计算机类,重庆市,重庆市,重庆市,500000,67.38,['0812'],83.0,0
2701,3659989,英语,2020,642,2.0,10635,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],86.0,0
2702,3662620,物理学,2020,642,2.0,10635,理学,物理学类,重庆市,重庆市,重庆市,500000,67.38,['0702'],73.0,0
2703,3665252,电子信息类,2020,641,2.0,10635,工学,电子信息类,重庆市,重庆市,重庆市,500000,67.38,"['0809', '0810']",79.83280423280424,0
2704,3667885,生物科学,2020,640,2.0,10635,理学,生物科学类,重庆市,重庆市,重庆市,500000,67.38,['0710'],83.0,0
2705,3670519,应用心理学,2020,640,2.0,10635,理学,心理学类,重庆市,重庆市,重庆市,500000,67.38,['0402'],90.0,0
2706,3673154,智能科学与技术,2020,639,2.0,10635,工学,计算机类,重庆市,重庆市,重庆市,500000,67.38,['0812'],83.0,0
2707,3675790,电气工程及其自动化,2020,638,2.0,10635,工学,电气类,重庆市,重庆市,重庆市,500000,67.38,['0808'],79.83280423280424,0
2708,3678427,经济学类,2020,637,2.0,10635,经济学,经济学类,重庆市,重庆市,重庆市,500000,67.38,['0201'],79.83280423280424,0
2709,3681065,教育学类（晏阳初实验班）,2020,637,2.0,10635,教育学,教育学类,重庆市,重庆市,重庆市,500000,67.38,['0401'],90.0,0
2710,3683704,网络工程,2020,637,2.0,10635,工学,计算机类,重庆市,重庆市,重庆市,500000,67.38,['0812'],83.0,0
2711,3686344,公共管理类,2020,637,2.0,10635,管理学,公共管理类,重庆市,重庆市,重庆市,500000,67.38,['1204'],70.0,0
2712,3688985,药学,2020,636,2.0,10635,医学,药学类,重庆市,重庆市,重庆市,500000,67.38,['1007'],79.83280423280424,0
2713,3691627,法学,2020,636,2.0,10635,法学,法学类,重庆市,重庆市,重庆市,500000,67.38,['0301'],79.83280423280424,0
2714,3694270,德语,2020,636,2.0,10635,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],86.0,0
2715,3696914,化学类,2020,636,2.0,10635,理学,化学类,重庆市,重庆市,重庆市,500000,67.38,['0703'],86.0,0
2716,3699559,机械类,2020,636,2.0,10635,工学,机械类,重庆市,重庆市,重庆市,500000,67.38,['0802'],79.83280423280424,0
2717,3702205,文化产业管理,2020,636,2.0,10635,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],76.0,0
2718,3704852,土木类,2020,635,2.0,10635,工学,土木类,重庆市,重庆市,重庆市,500000,67.38,['0814'],79.83280423280424,0
2719,3707500,材料类,2020,634,2.0,10635,工学,材料类,重庆市,重庆市,重庆市,500000,67.38,['0805'],79.83280423280424,0
2720,3710149,农业经济管理类,2020,634,2.0,10635,工学,农业工程类,重庆市,重庆市,重庆市,500000,67.38,['0828'],76.0,0
2721,3712799,制药工程,2020,633,2.0,10635,工学,化工与制药类,重庆市,重庆市,重庆市,500000,67.38,['0817'],79.83280423280424,0
2722,3715450,环境科学与工程类,2020,633,2.0,10635,工学,环境科学与工程类,重庆市,重庆市,重庆市,500000,67.38,['0830'],70.0,0
2723,3718102,风景园林,2020,633,2.0,10635,工学,建筑类,重庆市,重庆市,重庆市,500000,67.38,['0813'],79.83280423280424,0
2724,3720755,工商管理类,2020,633,2.0,10635,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],76.0,0
2725,3723409,生物技术,2020,632,2.0,10635,理学,生物科学类,重庆市,重庆市,重庆市,500000,67.38,['0710'],83.0,0
2726,3726064,自然保护与环境生态类,2020,632,2.0,10635,农学,自然保护与环境生态类,重庆市,重庆市,重庆市,500000,67.38,['0903'],86.0,0
2727,3728720,动物医学,2020,632,2.0,10635,农学,动物医学类,重庆市,重庆市,重庆市,500000,67.38,['0906'],73.0,0
2728,3731377,水产养殖学,2020,631,2.0,10635,农学,水产类,重庆市,重庆市,重庆市,500000,67.38,['0908'],73.0,0
2729,3734035,地理科学类,2020,631,2.0,10635,理学,地理科学类,重庆市,重庆市,重庆市,500000,67.38,['0705'],80.0,0
2730,3736694,纺织类,2020,631,2.0,10635,工学,纺织类,重庆市,重庆市,重庆市,500000,67.38,['0821'],79.83280423280424,0
2731,3739354,食品科学与工程类,2020,631,2.0,10635,工学,食品科学与工程类,重庆市,重庆市,重庆市,500000,67.38,['0832'],83.0,0
2732,3742015,植物生产类,2020,631,2.0,10635,农学,植物生产类,重庆市,重庆市,重庆市,500000,67.38,['0901'],83.0,0
2733,3744677,药学（全英文创新实验班）,2020,631,2.0,10635,医学,药学类,重庆市,重庆市,重庆市,500000,67.38,['1007'],79.83280423280424,0
2734,3747340,信息管理与信息系统,2020,617,2.0,10635,管理学,管理科学与工程类,重庆市,重庆市,重庆市,500000,67.38,['1201'],79.83280423280424,0
2735,3750004,市场营销,2020,609,2.0,10635,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],76.0,0
2736,3752669,物流管理,2020,609,2.0,10635,管理学,物流管理与工程类,重庆市,重庆市,重庆市,500000,67.38,['1206'],79.83280423280424,0
2737,3755335,英语（只招英语语种考生）,2020,623,1.0,10635,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],86.0,0
2738,3758002,法学,2020,621,1.0,10635,法学,法学类,重庆市,重庆市,重庆市,500000,67.38,['0301'],79.83280423280424,0
2739,3760670,应用心理学,2020,620,1.0,10635,理学,心理学类,重庆市,重庆市,重庆市,500000,67.38,['0402'],90.0,0
2740,3763339,中国语言文学类,2020,620,1.0,10635,文学,中国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0501'],86.0,0
2741,3766009,地理科学类,2020,620,1.0,10635,理学,地理科学类,重庆市,重庆市,重庆市,500000,67.38,['0705'],80.0,0
2742,3768680,工商管理类,2020,618,1.0,10635,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],76.0,0
2743,3771352,教育学类（晏阳初实验班）,2020,618,1.0,10635,教育学,教育学类,重庆市,重庆市,重庆市,500000,67.38,['0401'],90.0,0
2744,3774025,俄语,2020,617,1.0,10635,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],86.0,0
2745,3776699,经济学类,2020,617,1.0,10635,经济学,经济学类,重庆市,重庆市,重庆市,500000,67.38,['0201'],79.83280423280424,0
2746,3779374,公共管理类,2020,617,1.0,10635,管理学,公共管理类,重庆市,重庆市,重庆市,500000,67.38,['1204'],70.0,0
2747,3782050,思想政治教育,2020,616,1.0,10635,法学,马克思主义理论类,重庆市,重庆市,重庆市,500000,67.38,['0305'],90.0,0
2748,3784727,文化产业管理,2020,616,1.0,10635,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],76.0,0
2749,3787405,农业经济管理类,2020,616,1.0,10635,工学,农业工程类,重庆市,重庆市,重庆市,500000,67.38,['0828'],76.0,0
2750,3790084,日语,2020,615,1.0,10635,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],86.0,0
2751,3792764,新闻学,2020,615,1.0,10635,文学,新闻传播学类,重庆市,重庆市,重庆市,500000,67.38,['0503'],70.0,0
2752,3795445,历史学类,2020,615,1.0,10635,历史学,历史学类,重庆市,重庆市,重庆市,500000,67.38,['0600'],76.5,0
2753,3798127,德语,2020,614,1.0,10635,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],86.0,0
2754,3800810,市场营销,2020,601,1.0,10635,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],76.0,0
2755,3803494,物流管理,2020,600,1.0,10635,管理学,物流管理与工程类,重庆市,重庆市,重庆市,500000,67.38,['1206'],79.83280423280424,0
2756,3806179,数据科学与大数据技术,2020,663,2.0,106111,工学,计算机类,重庆市,重庆市,重庆市,500000,67.38,['0812'],83.0,0
2757,3808865,电气工程及其自动化,2020,662,2.0,106111,工学,电气类,重庆市,重庆市,重庆市,500000,67.38,['0808'],83.0,0
2758,3811552,人工智能,2020,660,2.0,106111,工学,电子信息类,重庆市,重庆市,重庆市,500000,67.38,"['0809', '0810']",83.0,0
2759,3814240,机器人工程,2020,659,2.0,106111,工学,自动化类,重庆市,重庆市,重庆市,500000,67.38,['0811'],83.0,0
2760,3816929,城乡规划,2020,659,2.0,106111,工学,建筑类,重庆市,重庆市,重庆市,500000,67.38,['0813'],83.0,0
2761,3819619,会计学,2020,659,2.0,106111,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],83.0,0
2762,3822310,智能医学工程,2020,658,2.0,106111,医学,医学技术类,重庆市,重庆市,重庆市,500000,67.38,['1010'],83.0,0
2763,3825002,经济学类,2020,658,2.0,106111,经济学,经济学类,重庆市,重庆市,重庆市,500000,67.38,['0201'],83.0,0
2764,3827695,数学类,2020,658,2.0,106111,理学,数学类,重庆市,重庆市,重庆市,500000,67.38,['0701'],83.0,0
2765,3830389,计算机类,2020,658,2.0,106111,工学,计算机类,重庆市,重庆市,重庆市,500000,67.38,['0812'],83.0,0
2766,3833084,能源动力类Ⅰ,2020,657,2.0,106111,工学,能源动力类,重庆市,重庆市,重庆市,500000,67.38,['0807'],83.0,0
2767,3835780,能源动力类Ⅱ,2020,657,2.0,106111,工学,能源动力类,重庆市,重庆市,重庆市,500000,67.38,['0807'],83.0,0
2768,3838477,电子信息类Ⅰ,2020,657,2.0,106111,工学,电子信息类,重庆市,重庆市,重庆市,500000,67.38,"['0809', '0810']",83.0,0
2769,3841175,电子信息类Ⅱ,2020,657,2.0,106111,工学,电子信息类,重庆市,重庆市,重庆市,500000,67.38,"['0809', '0810']",83.0,0
2770,3843874,建筑学,2020,657,2.0,106111,工学,建筑类,重庆市,重庆市,重庆市,500000,67.38,['0813'],83.0,0
2771,3846574,风景园林,2020,657,2.0,106111,工学,建筑类,重庆市,重庆市,重庆市,500000,67.38,['0813'],83.0,0
2772,3849275,物理学类,2020,656,2.0,106111,理学,物理学类,重庆市,重庆市,重庆市,500000,67.38,['0702'],83.0,0
2773,3851977,航空航天类,2020,656,2.0,106111,工学,航空航天类,重庆市,重庆市,重庆市,500000,67.38,['0825'],83.0,0
2774,3854680,机械类,2020,655,2.0,106111,工学,机械类,重庆市,重庆市,重庆市,500000,67.38,['0802'],83.0,0
2775,3857384,工商管理类,2020,655,2.0,106111,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],83.0,0
2776,3860089,化学类,2020,654,2.0,106111,理学,化学类,重庆市,重庆市,重庆市,500000,67.38,['0703'],83.0,0
2777,3862795,材料类,2020,654,2.0,106111,工学,材料类,重庆市,重庆市,重庆市,500000,67.38,['0805'],83.0,0
2778,3865502,土木类,2020,654,2.0,106111,工学,土木类,重庆市,重庆市,重庆市,500000,67.38,['0814'],83.0,0
2779,3868210,环境科学与工程类,2020,654,2.0,106111,工学,环境科学与工程类,重庆市,重庆市,重庆市,500000,67.38,['0830'],83.0,0
2780,3870919,生物医学工程类（生物与药学）,2020,654,2.0,106111,工学,生物医学工程类,重庆市,重庆市,重庆市,500000,67.38,['0831'],83.0,0
2781,3873629,管理科学与工程类,2020,654,2.0,106111,管理学,管理科学与工程类,重庆市,重庆市,重庆市,500000,67.38,['1201'],83.0,0
2782,3876340,公共管理类,2020,654,2.0,106111,管理学,公共管理类,重庆市,重庆市,重庆市,500000,67.38,['1204'],83.0,0
2783,3879052,人文科学试验班,2020,630,1.0,106111,"文学,哲学,历史学",,重庆市,重庆市,重庆市,500000,67.38,"['0500', '0100', '0600']",83.0,0
2784,3881765,会计学,2020,629,1.0,106111,管理学,工商管理类,重庆市,重庆市,重庆市,500000,67.38,['1202'],83.0,0
2785,3884479,经济学类,2020,629,1.0,106111,经济学,经济学类,重庆市,重庆市,重庆市,500000,67.38,['0201'],83.0,0
2786,3887194,法学类,2020,628,1.0,106111,法学,法学类,重庆市,重庆市,重庆市,500000,67.38,['0301'],83.0,0
2787,3889910,新闻传播学类,2020,628,1.0,106111,文学,新闻传播学类,重庆市,重庆市,重庆市,500000,67.38,['0503'],83.0,0
2788,3892627,公共管理类,2020,628,1.0,106111,管理学,公共管理类,重庆市,重庆市,重庆市,500000,67.38,['1204'],83.0,0
2789,3895345,外国语言文学类,2020,627,1.0,106111,文学,外国语言文学类,重庆市,重庆市,重庆市,500000,67.38,['0502'],83.0,0
2790,3898064,数学类,2020,617,2.0,10126,理学,数学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0701'],80.0,0
2791,3900784,物理学（数理基地）,2020,617,2.0,10126,理学,物理学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0702'],80.0,0
2792,3903505,物理学类,2020,617,2.0,10126,理学,物理学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0702'],80.0,0
2793,3906227,化学（基地）,2020,610,2.0,10126,理学,化学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0703'],80.0,0
2794,3908950,应用化学,2020,610,2.0,10126,理学,化学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0703'],80.0,0
2795,3911674,生物科学（基地）,2020,611,2.0,10126,理学,生物科学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0710'],83.0,0
2796,3914399,生物科学,2020,608,2.0,10126,理学,生物科学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0710'],83.0,0
2797,3917125,生物技术,2020,609,2.0,10126,理学,生物科学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0710'],83.0,0
2798,3919852,机械工程,2020,614,2.0,10126,工学,机械类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0802'],77.46190476190476,0
2799,3922580,车辆工程,2020,608,2.0,10126,工学,机械类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0802'],77.46190476190476,0
2800,3925309,材料化学（稀土材料）,2020,608,2.0,10126,工学,材料类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0805'],77.46190476190476,0
2801,3928039,计算机科学与技术,2020,619,2.0,10126,工学,计算机类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0812'],80.0,0
2802,3930770,软件工程,2020,617,2.0,10126,工学,计算机类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0812'],80.0,0
2803,3933502,土木工程（公路与桥梁）,2020,603,2.0,10126,工学,土木类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0814'],77.46190476190476,0
2804,3936235,道路桥梁与渡河工程,2020,602,2.0,10126,工学,土木类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0814'],77.46190476190476,0
2805,3938969,交通运输,2020,603,2.0,10126,工学,交通运输类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0823'],77.46190476190476,0
2806,3941704,环境工程,2020,614,2.0,10126,工学,环境科学与工程类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0830'],70.0,0
2807,3944440,环境科学,2020,606,2.0,10126,工学,环境科学与工程类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0830'],70.0,0
2808,3947177,食品科学与工程,2020,610,2.0,10126,工学,食品科学与工程类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0832'],77.46190476190476,0
2809,3949915,园艺,2020,602,2.0,10126,农学,植物生产类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0901'],77.46190476190476,0
2810,3952654,物流管理,2020,602,2.0,10126,管理学,物流管理与工程类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['1206'],77.46190476190476,0
2811,3955394,哲学,2020,594,1.0,10126,哲学,哲学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0101'],77.46190476190476,0
2812,3958135,法学,2020,596,1.0,10126,法学,法学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0301'],76.0,0
2813,3960877,政治学与行政学,2020,594,1.0,10126,法学,政治学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0302'],77.46190476190476,0
2814,3963620,汉语言文学,2020,598,1.0,10126,文学,中国语言文学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0501'],83.0,0
2815,3966364,英语,2020,597,1.0,10126,文学,外国语言文学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0502'],70.0,0
2816,3969109,俄语,2020,593,1.0,10126,文学,外国语言文学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0502'],70.0,0
2817,3971855,日语,2020,593,1.0,10126,文学,外国语言文学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0502'],70.0,0
2818,3974602,新闻学,2020,594,1.0,10126,文学,新闻传播学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0503'],77.46190476190476,0
2819,3977350,网络与新媒体,2020,596,1.0,10126,文学,新闻传播学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0503'],77.46190476190476,0
2820,3980099,历史学,2020,596,1.0,10126,历史学,历史学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0600'],76.0,0
2821,3982849,材料类,2020,652,2.0,10141,工学,材料类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0805'],86.0,0
2822,3985600,车辆工程（英语强化）,2020,655,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2823,3988352,船舶与海洋工程,2020,651,2.0,10141,工学,海洋工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0824'],76.0,0
2824,3991105,电子科学与技术【含电子科学与技术、集成电路设计与集成系统】,2020,655,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0809'],80.0,0
2825,3993859,电子信息类（创新班）,2020,663,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",83.0,0
2826,3996614,电子信息类（电信、自动化与计算机工科实验班）,2020,656,2.0,10141,工学,"计算机类,电子信息类,自动化类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0812', '08095', '0811']",85.25491021324355,0
2827,3999370,工程力学（钱令希力学创新班）,2020,660,2.0,10141,工学,力学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0801'],90.0,0
2828,4002127,工程力学【含工程力学、飞行器设计与工程】,2020,655,2.0,10141,工学,"航空航天类,力学类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0825', '0801']",86.88236531986533,0
2829,4004885,工商管理类（经济管理实验班）,2020,651,2.0,10141,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],90.0,0
2830,4007644,光电信息科学与工程【含光电信息科学与工程、测控技术与仪器】,2020,655,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",83.0,0
2831,4010404,过程装备与控制工程【含过程装备与控制工程、安全工程】,2020,651,2.0,10141,工学,"安全科学与工程类,机械类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0837', '0802']",83.0,0
2832,4013165,化工与制药类（创新班）,2020,656,2.0,10141,工学,化工与制药类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0817'],93.0,0
2833,4015927,化工与制药类（化工、制药与新材料工科实验班）,2020,651,2.0,10141,工学,化工与制药类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0817'],93.0,0
2834,4018690,环境科学与工程类,2020,653,2.0,10141,工学,环境科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0830'],90.0,0
2835,4021454,机械设计制造及其自动化,2020,655,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2836,4024219,机械设计制造及其自动化（创新班）,2020,656,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2837,4026985,机械设计制造及其自动化（日语强化）,2020,654,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2838,4029752,建筑类,2020,653,2.0,10141,工学,建筑类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0813'],83.0,0
2839,4032520,金属材料工程（日语强化）,2020,652,2.0,10141,工学,材料类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0805'],86.0,0
2840,4035289,能源与动力工程,2020,652,2.0,10141,工学,能源动力类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0807'],86.0,0
2841,4038059,软件工程【含软件工程、网络工程】,2020,653,2.0,10141,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],86.0,0
2842,4040830,生物工程,2020,653,2.0,10141,工学,生物工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0838'],83.76473063973064,0
2843,4043602,数学类,2020,655,2.0,10141,理学,数学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0701'],86.0,0
2844,4046375,土木类,2020,651,2.0,10141,工学,土木类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0814'],90.0,0
2845,4049149,应用化学（张大煜化学基础科学班、理学）,2020,656,2.0,10141,理学,化学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0703'],83.0,0
2846,4051924,应用物理学（王大珩物理基础科学班）,2020,655,2.0,10141,理学,物理学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0702'],83.0,0
2847,4054700,车辆工程（英语强化）（贫困地区专项计划）,2020,653,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2848,4057477,船舶与海洋工程（贫困地区专项计划）,2020,654,2.0,10141,工学,海洋工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0824'],76.0,0
2849,4060255,电子科学与技术【含电子科学与技术、集成电路设计与集成系统】（贫困地区专项计划）,2020,654,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0809'],80.0,0
2850,4063034,电子信息类（电信、自动化与计算机工科实验班）（贫困地区专项计划）,2020,656,2.0,10141,工学,"计算机类,电子信息类,自动化类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0812', '08095', '0811']",85.25491021324355,0
2851,4065814,工程力学【含工程力学、飞行器设计与工程】（贫困地区专项计划）,2020,653,2.0,10141,工学,"航空航天类,力学类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0825', '0801']",86.88236531986533,0
2852,4068595,工商管理类（经济管理实验班）（贫困地区专项计划）,2020,653,2.0,10141,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],90.0,0
2853,4071377,光电信息科学与工程【含光电信息科学与工程、测控技术与仪器】（贫困地区专项计划）,2020,654,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",83.0,0
2854,4074160,化工与制药类（化工、制药与新材料工科实验班）（贫困地区专项计划）,2020,652,2.0,10141,工学,化工与制药类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0817'],93.0,0
2855,4076944,环境科学与工程类（贫困地区专项计划）,2020,653,2.0,10141,工学,环境科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0830'],90.0,0
2856,4079729,机械设计制造及其自动化（贫困地区专项计划）,2020,654,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2857,4082515,建筑类（贫困地区专项计划）,2020,654,2.0,10141,工学,建筑类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0813'],83.0,0
2858,4085302,生物工程（贫困地区专项计划）,2020,653,2.0,10141,工学,生物工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0838'],83.76473063973064,0
2859,4088090,数学类（贫困地区专项计划）,2020,654,2.0,10141,理学,数学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0701'],86.0,0
2860,4090879,土木类（贫困地区专项计划）,2020,653,2.0,10141,工学,土木类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0814'],90.0,0
2861,4093669,工程力学（中外合作办学）,2020,641,2.0,10141,工学,力学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0801'],90.0,0
2862,4096460,应用物理学（中外合作办学）,2020,642,2.0,10141,理学,物理学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0702'],83.0,0
2863,4099252,机械设计制造及其自动化（中外合作办学）,2020,639,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,0
2864,4102045,计算机类（中外合作办学）,2020,638,2.0,10141,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],86.0,0
2865,4104839,金融学,2020,600,1.0,11078,经济学,金融学类,广东省广州市,广东省,广州市,440100,80.36,['0202'],74.95454545454545,0
2866,4107634,网络与新媒体,2020,599,1.0,11078,文学,新闻传播学类,广东省广州市,广东省,广州市,440100,80.36,['0503'],74.95454545454545,0
2867,4110430,信息安全,2020,616,2.0,11078,工学,计算机类,广东省广州市,广东省,广州市,440100,80.36,['0812'],74.95454545454545,0
2868,4113227,地理科学,2020,612,2.0,11078,理学,地理科学类,广东省广州市,广东省,广州市,440100,80.36,['0705'],70.0,0
2869,4116025,生物制药,2020,611,2.0,11078,工学,生物工程类,广东省广州市,广东省,广州市,440100,80.36,['0838'],74.95454545454545,0
2870,4118824,机器人工程,2020,614,2.0,11078,工学,自动化类,广东省广州市,广东省,广州市,440100,80.36,['0811'],74.95454545454545,0
2871,4121624,网络工程,2020,616,2.0,11078,工学,计算机类,广东省广州市,广东省,广州市,440100,80.36,['0812'],74.95454545454545,0
2872,4124425,风景园林,2020,609,2.0,11078,工学,建筑类,广东省广州市,广东省,广州市,440100,80.36,['0813'],74.95454545454545,0
2873,4127227,环境科学,2020,609,2.0,11078,工学,环境科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['0830'],70.0,0
